WSPD,WVHT
2.1,99
1.8,0.34
2.1,99
2.3,99
2.2,0.34
2.1,99
2,99
2.2,0.33
2,99
2.1,99
2,0.32
2.3,99
2.8,99
2.6,0.32
2.5,99
2.5,99
2.5,0.28
2.1,99
2.1,99
2,0.31
2.1,99
2.3,99
1.9,0.3
1.7,99
1.6,99
1.9,0.32
1.9,99
1.7,99
1.6,0.32
1.5,99
1.8,99
1.6,0.33
1.9,99
2.1,99
2.3,0.33
2.4,99
2.5,99
2.6,0.32
2.3,99
2.1,99
1.8,0.32
2.6,99
2.2,99
2.3,0.31
2,99
2,99
1.8,0.27
2.1,99
2,99
2.2,0.3
2.1,99
2.4,99
2.5,0.29
2.5,99
2.1,99
1.9,0.29
1.4,99
1.4,99
1.5,0.29
1.5,99
1.4,99
1.1,0.29
1,99
0.6,99
0.5,0.3
0.8,99
0.6,99
0.5,0.29
0.6,99
0.7,99
0.8,0.27
0.5,99
0.4,99
0.4,0.3
0.5,99
0.7,99
0.5,0.3
0.5,99
0.5,99
0.5,0.29
0.5,99
0.7,99
0.5,0.3
0.6,99
0.7,99
0.6,0.3
0.8,99
0.8,99
0.9,0.31
0.2,99
0.4,99
0.7,0.32
0.2,99
0.6,99
0.3,0.33
0.2,99
0.8,99
1.2,0.32
1.2,99
0.6,99
0.9,0.37
0.8,99
0.5,99
0.6,0.36
0.4,99
0.3,99
0.8,0.38
0.6,99
0.4,99
0.1,0.38
1,99
0.7,99
0.2,0.4
0.5,99
1.2,99
1.2,0.4
1.5,99
1.3,99
1,0.4
1.7,99
1.8,99
1.6,0.41
1.8,99
1.2,99
1.2,0.42
2.2,99
1.9,99
1.7,0.45
2.3,99
2.8,99
2.8,0.44
3,99
3.4,99
3.3,0.43
3.5,99
3.1,99
3.2,0.43
3,99
2.7,99
3.4,99
3.5,99
3.5,99
3.1,99
3,99
3.1,99
3.3,0.49
3.4,99
3.1,99
3.1,0.47
3,99
2.9,99
3.3,0.51
3,99
2.7,99
2.7,0.49
2.6,99
3,99
2.7,0.49
3.1,99
2.8,99
2.8,99
4,99
3.2,99
3.6,0.45
3.6,99
3.3,99
4.2,0.47
4.2,99
4.5,99
4.8,0.47
4.5,99
4.5,99
4.5,0.47
4.3,99
4.6,99
4.6,0.5
4.5,99
4.6,99
4.4,0.48
4.5,99
4.3,99
4.3,0.54
4.1,99
3.8,99
4,0.51
3.6,99
3.5,99
4.1,0.53
4.8,99
4.9,99
4.5,0.54
4.5,99
4.3,99
4.3,0.53
4.3,99
4.1,99
4.1,0.52
4,99
3.7,99
3.7,0.53
4.1,99
3.8,99
3.7,0.49
3.7,99
3,99
3,0.51
2.7,99
2.7,99
2.4,0.49
2.7,99
2.2,99
2,0.51
1.7,99
2.3,99
1.8,0.51
1.9,99
0.9,99
1.2,0.49
1,99
1.3,99
0.7,0.52
0.5,99
1,99
0.7,0.48
0.2,99
0.1,99
0.6,0.53
1.1,99
1.2,99
1.4,0.51
0.9,99
1.3,99
1.1,0.54
0.5,99
0.4,99
0.8,0.5
0.9,99
0.8,99
0.8,0.49
1.4,99
1.1,99
1.1,0.52
1.6,99
1.6,99
1.9,0.47
1.8,99
1.3,99
2,0.48
2,99
2.5,99
3.1,0.49
3.4,99
3.1,99
2.9,0.48
3,99
2.9,99
2.7,0.51
3,99
3.1,99
3.7,0.45
3.6,99
3.7,99
4.1,0.48
3.9,99
4.4,99
4.3,0.45
4,99
3.8,99
3.8,0.49
4,99
4.3,99
4.2,0.44
4.5,99
4.7,99
4.7,0.45
4.6,99
4.4,99
4.4,0.47
4.3,99
4.1,99
4.3,0.48
4.2,99
3.9,99
3.7,0.48
3.6,99
3.7,99
3.8,0.49
4,99
3.7,99
3.9,0.52
4.5,99
4.6,99
4.7,0.54
4.8,99
4.8,99
4.7,0.56
4.2,99
4.3,99
4.4,0.52
4.2,99
4.6,99
4.4,0.51
4.2,99
4,99
3.8,0.54
3.7,99
3.9,99
3.6,0.54
3.9,99
4.1,99
3.8,0.53
4.1,99
4.2,99
4.2,0.55
4.3,99
4.2,99
4,0.53
4.3,99
4.5,99
4.8,0.59
4.6,99
4.7,99
4.6,0.57
4.6,99
4.6,99
4.9,0.57
4.5,99
4.9,99
4.9,0.56
4.8,99
5.1,99
5,0.58
6.8,99
6.7,99
7.4,0.55
7.1,99
7,99
6.4,0.63
5.9,99
5.6,99
5.4,0.63
5.8,99
6,99
6.2,0.67
5.6,99
5.5,99
5.3,0.67
5.4,99
5.2,99
5.7,0.7
6.3,99
6.3,99
6.3,0.73
6,99
5.9,99
6.3,0.8
5.9,99
5.4,99
5.3,0.77
5,99
5.5,99
5.6,0.74
5.7,99
5.7,99
5.5,0.76
5.7,99
5.6,99
5.8,0.79
5.6,99
5.6,99
5.9,0.79
5.7,99
6,99
6,0.79
5.7,99
6,99
6,0.8
5.3,99
5.4,99
4.7,0.79
5.1,99
5.6,99
5.3,0.79
5.7,99
5.5,99
6.1,0.87
6.2,99
6.1,99
5.6,0.81
4.9,99
6.1,99
8,0.94
9,99
10.9,99
10.7,0.89
9.1,99
7.1,99
5,0.9
4.3,99
3.7,99
2.8,0.97
2.9,99
3.5,99
2.6,0.78
2.9,99
3.4,99
3.4,0.83
3.4,99
3.4,99
3.2,0.84
3.4,99
3.4,99
3.2,0.91
3.2,99
3.2,99
3.2,0.91
3.4,99
3.4,99
2.9,0.9
2.4,99
2.4,99
2.7,0.89
2.6,99
2.4,99
2.3,0.89
2.2,99
2.4,99
3,0.96
3.4,99
3.4,99
3.7,0.98
3.5,99
3,99
3.1,0.91
2.9,99
3.1,99
3.2,0.91
3,99
2.5,99
2.2,0.84
1.9,99
1.2,99
1.8,0.95
2.7,99
3.1,99
4.1,0.96
4.2,99
3.7,99
4.1,0.95
5.6,99
5.6,99
5.5,0.97
5.5,99
5.7,99
7.3,0.94
10,99
9.2,99
7.6,1.09
6,99
6.1,99
6.7,1
6.1,99
5.5,99
5.4,1
6.3,99
5.8,99
5.4,1
5.2,99
5.4,99
5.4,1.03
5.6,99
5.9,99
5.1,1.01
5.4,99
5.2,99
5.3,1.16
4.9,99
5.3,99
5,1.12
4.7,99
4.5,99
4.2,1.23
3.9,99
3.9,99
3.5,1.17
3.8,99
4,99
5.3,1.29
5.1,99
4.4,99
4,1.16
4.6,99
4.5,99
4.4,1.3
3.6,99
3.5,99
3.7,1.17
4,99
4.1,99
5.1,1.18
5.6,99
5.2,99
4.9,1.29
6.2,99
6.5,99
6.1,1.28
6.3,99
5.8,99
5.1,1.28
5.2,99
5.1,99
4.4,1.31
3.9,99
3.5,99
3.4,1.3
2.8,99
2.6,99
2.5,1.2
4,99
4.1,99
3.6,1.33
4.1,99
4,99
4.8,1.31
7.7,99
9.3,99
9.1,1.21
7.4,99
6.1,99
6.6,1.2
6.3,99
5.1,99
4.9,1.24
4.7,99
4.3,99
4.2,1.17
3,99
2.5,99
2.5,1.07
1.9,99
0.9,99
0.7,1.05
0.4,99
0.4,99
0.6,0.99
0.4,99
1,99
1.9,1.06
1.7,99
0.9,99
0.6,1.15
0.2,99
0.5,99
0.6,1.17
0.3,99
0.3,99
0.3,1.13
0.3,99
0.1,99
0.3,1.14
0.2,99
0.1,99
0.4,1.02
0.9,99
0.7,99
1.5,1
1.2,99
1.9,99
2.4,1.03
2.7,99
2.6,99
2.6,1.02
2.6,99
2.3,99
2.9,1.06
2.9,99
3,99
3.2,0.96
2.6,99
2.6,99
2.8,0.93
2.6,99
2.2,99
2.3,1.02
2.1,99
2.6,99
4.9,0.93
5.4,99
5.3,99
4.8,1.06
4.7,99
4.1,99
4.1,0.93
4.2,99
4,99
4.2,1.04
3.9,99
3.8,99
3.4,1.11
3.5,99
3.6,99
3.2,1.11
3.3,99
3.1,99
3.6,1.2
3,99
3.3,99
2.5,1.2
2.4,99
1.7,99
3.2,1.18
3.5,99
3.7,99
3.8,1.27
4.2,99
4,99
4.1,1.34
5,99
5,99
5.1,1.34
5.1,99
5.3,99
5.1,1.29
4.6,99
4.8,99
5.1,1.29
5,99
4.3,99
4.2,1.32
4.2,99
4.3,99
4.4,1.36
4.5,99
4.1,99
4.3,1.33
4.4,99
4,99
4,1.32
3.4,99
3.6,99
4.2,1.33
6.5,99
5.6,99
5.2,1.33
6,99
5.3,99
6.3,1.19
6,99
7.7,99
5.3,1.14
5.9,99
5.2,99
4.3,1.09
3.7,99
3.9,99
4.1,0.99
3.4,99
2.8,99
1.5,1.03
1.3,99
2.2,99
1.4,0.98
2.6,99
1.7,99
0.9,0.87
1.6,99
1.2,99
1.2,0.99
1.1,99
0.7,99
0.1,1.03
0.6,99
1.4,99
1.4,1.11
0.9,99
1.3,99
0.9,1.09
1.2,99
1.6,99
0.9,1.02
0.6,99
1.2,99
1.1,0.99
0.6,99
1.1,99
1.5,1.04
1.1,99
0.9,99
1.2,1.15
1.5,99
1.4,99
1.3,1.05
1.5,99
1.6,99
1.7,1.16
1.5,99
1.4,99
1.8,1.13
1.2,99
1.1,99
1.5,1.12
1.8,99
0.8,99
1.7,1.12
1.7,99
1.7,99
1.5,1.11
1,99
0.7,99
1,1.22
1.3,99
1.8,99
1.1,1.3
0.7,99
0.9,99
0.8,1.12
0.8,99
0.7,99
0.7,1.14
1.5,99
1.2,99
1.3,1.06
1.3,99
0.9,99
1.3,1.16
1.1,99
1.2,99
1.5,1.11
1.8,99
2.2,99
2.2,1.06
3.2,99
4.5,99
4.8,1.09
3.5,99
2.5,99
2.3,0.96
2.4,99
1.8,99
2.6,0.99
2.5,99
2.8,99
3.3,1
3.1,99
3.5,99
3,1.04
2.5,99
2.3,99
2,0.92
2.6,99
3,99
4,0.91
5.7,99
7.9,99
6.4,0.95
7.2,99
6.1,99
5.4,1
4.9,99
4.8,99
4.7,1.05
4,99
3.7,99
4.3,0.93
4.7,99
5,99
4.5,0.93
5.6,99
5.4,99
5,0.87
5,99
5,99
5.1,0.89
5.1,99
5.3,99
5.5,0.87
5.6,99
5.3,99
5.3,0.86
5.4,99
5.7,99
5.3,0.88
5.8,99
6.2,99
6.4,0.9
6.5,99
6.6,99
6.1,0.9
5.7,99
5.6,99
5.8,0.96
5.9,99
6.1,99
6.8,0.89
8,99
7.1,99
6.3,0.89
4.9,99
2,99
9.4,0.94
10.5,99
8,99
6.5,1.07
4.7,99
2,99
2.8,1.01
4.6,99
4.6,99
4,1.02
4.6,99
5,99
4.7,1.04
5,99
5.1,99
5.6,1.11
5.2,99
5,99
5.1,1.15
5.4,99
5.8,99
4.9,1.24
5.2,99
4.1,99
3.8,1.2
4.1,99
3.2,99
3.4,1.35
3.3,99
3.6,99
3.2,1.32
2.9,99
3,99
3.1,1.32
3.2,99
3.7,99
4.4,1.21
5.2,99
5.8,99
5.6,1.26
5.3,99
5.7,99
5.7,1.19
5.7,99
5.8,99
5.1,1.27
5,99
5.5,99
5.4,1.17
7,99
9.6,99
8.6,1.36
6.4,99
4.4,99
3.3,1.39
4.8,99
6.8,99
6.3,1.17
4.8,99
4.8,99
4.5,1.12
4.9,99
5.5,99
8.4,1.21
8.7,99
10,99
10.4,1.29
9.6,99
7.6,99
7.6,1.43
9.6,99
8.1,99
8.2,1.35
7.7,99
2.5,99
0.4,1.28
0.6,99
0.3,99
0.6,99
3.8,99
3.6,1.35
3.7,99
2.8,99
2.8,1.45
3.9,99
4.4,99
4.1,1.48
4.7,99
6,99
6.3,1.4
7,99
7.3,99
7.6,1.4
7.8,99
7.6,99
7.5,1.44
7.4,99
7.4,99
6.7,1.35
6,99
5.4,99
5.7,1.34
6.4,99
7.5,99
7.8,1.39
7.3,99
7.1,99
7.4,1.46
7.3,99
6.7,99
6.1,1.49
7.1,99
7,99
6.6,1.43
7.1,99
7.4,99
7.3,1.47
7.1,99
7.1,99
6.8,1.49
6.9,99
7.3,99
6.9,1.57
6.2,99
6.1,99
6.6,1.35
6.6,99
6.2,99
6.3,1.45
6.5,99
6.3,99
6.5,1.41
6.6,99
6.6,99
6.4,1.44
6.1,99
6.1,99
6.3,1.32
6.3,99
6.2,99
6.1,1.28
5.8,99
5.8,99
5.8,1.35
6.2,99
6.1,99
5.9,1.31
6.1,99
5.8,99
6.3,1.14
6.1,99
5.8,99
5.8,1.25
5.8,99
5.9,99
6,1.11
5.9,99
5.9,99
5.7,1.15
6.1,99
6.2,99
5.9,1.26
6.5,99
6.7,99
6.6,1.17
7,99
7.1,99
6.7,1.13
6.9,99
6.8,99
6.7,1.13
7.2,99
7,99
6.7,1.16
7,99
7.2,99
6.8,1.25
6.5,99
6.5,99
6.8,1.26
6.4,99
6.4,99
6.1,1.17
5.8,99
5.9,99
5.4,1.31
5.7,99
5.6,99
5.3,1.18
5.4,99
5.7,99
5.7,1.17
5.9,99
5.8,99
6.2,1.2
5.8,99
6,99
6,1.28
5.9,99
5.9,99
6.1,1.22
6.4,99
6.1,99
5.8,1.28
5.6,99
5.7,99
5.8,1.16
5.4,99
5.7,99
5.8,1.17
5.4,99
5.5,99
4.9,1.19
4.9,99
5.1,99
5,1.23
5,99
5,99
5.2,1.13
5.4,99
5.5,99
5.8,1.1
5.7,99
6.2,99
6.2,1.19
6.2,99
6.3,99
6,1.16
6.6,99
6.2,99
6.1,1.18
6.7,99
6.7,99
6.7,1.24
6.7,99
6.7,99
6.6,1.24
7,99
6.5,99
6.2,1.19
6.9,99
6.5,99
6.4,1.2
6.4,99
6.5,99
6.8,1.22
6.7,99
6.5,99
6.5,1.3
6.8,99
7.3,99
6.6,1.19
6.8,99
7,99
7.1,1.21
7.1,99
7.5,99
7.3,1.32
6.9,99
6.9,99
7.3,1.2
6.6,99
6.7,99
6.8,1.22
6.6,99
6.8,99
6.6,1.17
6.5,99
6.4,99
6.3,1.17
5.6,99
5.9,99
6.4,1.13
6.2,99
6.1,99
6,1.14
5.9,99
5.9,99
5.6,1.19
5.6,99
5.7,99
5.9,1.26
6.1,99
6.1,99
6.2,1.19
6.6,99
6.3,99
5.8,1.19
6.6,99
6.4,99
6.4,1.18
6.2,99
6.5,99
6.1,1.23
6.4,99
6.3,99
6.4,1.2
6.4,99
6.2,99
5.8,1.22
6.1,99
6.5,99
6.5,1.26
6.6,99
6.7,99
6.4,1.24
6.9,99
6.9,99
6,1.23
6.7,99
6.9,99
6.6,99
6.8,99
6.9,99
6.9,1.29
6.4,99
7.6,99
7,1.19
7.4,99
6.9,99
7.1,1.31
7.2,99
7.4,99
7.7,1.13
6.9,99
7.4,99
7.3,1.25
7.4,99
7.2,99
7.4,1.25
7.1,99
7.3,99
7.5,1.3
7.4,99
7.2,99
6.9,1.21
7.3,99
7.3,99
7.3,1.29
7,99
7.2,99
7,1.13
7,99
6.9,99
6.8,1.2
6.9,99
6.6,99
6.7,1.26
6.9,99
6.9,99
7,1.25
6.8,99
7.2,99
6.9,1.2
7,99
6.9,99
7,1.28
6.6,99
6.7,99
7,1.31
6.7,99
6.7,99
6.9,1.26
6.8,99
6.9,99
6.7,1.26
6.9,99
6.8,99
6.6,1.31
6.6,99
6.8,99
6.8,1.4
6.6,99
6.3,99
6.3,1.33
5.8,99
6,99
5.7,1.21
5.9,99
5.8,99
5.7,1.33
6,99
5.8,99
6.5,1.36
6,99
6.2,99
6.6,1.3
5.9,99
5.8,99
6.8,1.3
6.3,99
5.9,99
5.8,1.24
5.5,99
5.4,99
5.9,1.35
7.1,99
7.8,99
6.1,1.43
6.7,99
6.5,99
5.5,1.21
5.4,99
5.4,99
5.1,1.26
5,99
4.7,99
4.5,1.24
4.3,99
4.1,99
3.4,1.19
8.2,99
6.1,99
5.1,1.23
3.8,99
2.5,99
2,1.09
0.9,99
0.8,99
1.6,1.23
4.5,99
5.7,99
5.6,1.15
5.1,99
5.4,99
4.9,1.1
5.9,99
5.5,99
5.5,1.24
5.2,99
5,99
4.7,1.26
4.9,99
5.2,99
5.3,1.11
5.1,99
5.8,99
5.8,1.17
5.7,99
5.6,99
5.8,1.16
5.6,99
4.8,99
5.9,1.09
5.9,99
6.1,99
6.1,1.21
6.1,99
5.9,99
5.4,1.15
6,99
5.6,99
5.9,1.04
5.5,99
5.3,99
5.4,1.11
5.3,99
5.1,99
4.8,1.1
5.4,99
5,99
4.9,1.13
5,99
4.7,99
4.6,1.06
3.9,99
4.4,99
4.4,1
4.9,99
4.6,99
5,0.97
4.6,99
4.5,99
4.7,0.97
4.9,99
4.8,99
4.9,0.97
4.4,99
4.4,99
4.5,1.01
4.2,99
4.2,99
4.3,0.95
5.1,99
4.4,99
4.6,0.98
4.2,99
4.2,99
4.5,0.95
4,99
4.6,99
4.6,99
4.2,99
4.3,99
4.2,0.91
4.5,99
4,99
4,99
4.7,99
4.5,99
4.6,0.92
7.7,99
7.8,99
7.7,0.95
8.1,99
7.2,99
5.3,0.93
3.9,99
4.4,99
4.2,0.89
3.9,99
4.1,99
4.1,0.83
4,99
5.2,99
5.5,0.85
5.2,99
5.6,99
5.8,0.86
5.3,99
6.2,99
6.3,0.82
6.3,99
5.8,99
6.3,0.88
6.3,99
6.1,99
6.5,0.91
6,99
6.2,99
6.3,0.97
6.4,99
6.2,99
5.8,0.87
6.4,99
6.1,99
5.9,0.97
5.9,99
6.4,99
6.4,0.91
6.1,99
6.2,99
6.5,0.91
6.3,99
6.1,99
6.1,0.96
6,99
6.2,99
5.8,0.96
6,99
5.7,99
6.1,1
5.6,99
5.5,99
5.2,0.98
5.3,99
5.6,99
5.6,0.97
5.1,99
5,99
5.2,1.03
6,99
6,99
5.8,1.07
5.8,99
5.6,99
5.8,0.98
5.6,99
5.3,99
5.3,1.1
5,99
4.7,99
4.7,1.09
4.8,99
4.7,99
4.5,1.04
4.5,99
4.1,99
4.3,1.1
4.5,99
4.8,99
4.2,1.07
4.3,99
4.4,99
4.3,0.98
4.1,99
5.2,99
4.4,1.03
4.4,99
5.3,99
5,1.07
5.4,99
4.7,99
4.6,1.12
6.4,99
6.6,99
5.9,1.08
6,99
6.1,99
6.1,1.18
5.9,99
6.2,99
5.9,1.16
6,99
5.6,99
5.7,1.22
7.3,99
8.9,99
9.5,1.19
9.7,99
8.3,99
8.3,1.29
8.7,99
8.7,99
8.9,1.24
8.7,99
8.8,99
9,1.19
7.7,99
7.4,99
6,1.16
5.7,99
4.2,99
3.8,1.03
3.5,99
3.2,99
3.6,1.02
5,99
4.5,99
3.4,0.96
4.1,99
5.6,99
6.3,1.02
7.5,99
7.9,99
7.5,0.96
5.7,99
5.7,99
5.3,1.01
5,99
6.1,99
6.2,1
6.3,99
5.8,99
6,1.03
8.2,99
8.5,99
8,0.9
7.5,99
6.4,99
7.8,0.96
6.6,99
5.4,99
4.5,1.01
4.7,99
4.3,99
3.3,0.9
3.6,99
4.6,99
3.5,0.86
2.5,99
1.5,99
1.4,0.9
1.8,99
2.2,99
2.4,0.84
2.7,99
2.6,99
2.8,0.84
3.4,99
4,99
4,0.81
4.2,99
5.3,99
6.5,0.88
6.5,99
6.5,99
6.7,0.76
6.7,99
6.8,99
6.7,0.87
6.6,99
6.8,99
7.3,0.9
7.5,99
7,99
7.1,0.89
6.8,99
6.9,99
7.1,0.84
7.5,99
7.4,99
8,0.98
7.6,99
7.3,99
6.6,1.02
6.9,99
6.7,99
6.9,1.06
6.9,99
6.9,99
7,1.02
6.9,99
6.7,99
6.8,0.99
6.3,99
6.5,99
6.5,0.96
6.7,99
6.7,99
6.3,1
6.3,99
6.3,99
6,0.93
5.9,99
5.9,99
5.5,1.01
5.6,99
5.2,99
5.1,0.95
5.3,99
5.4,99
4.8,0.98
5,99
5.1,99
5.1,0.98
5.3,99
5.4,99
5.6,0.95
5.2,99
5,99
5.3,0.97
5.1,99
5.2,99
5.5,0.98
5.3,99
5.9,99
5.1,0.96
5,99
5,99
4.9,0.99
5.2,99
5.4,99
5.3,0.97
5.1,99
5.1,99
5.1,0.98
5.3,99
5.3,99
5.2,0.89
5.2,99
5.3,99
5.5,0.91
5.7,99
5.4,99
4.9,0.91
5.1,99
5.2,99
5.4,0.93
5.3,99
5.4,99
5.5,0.97
5,99
4.9,99
5.2,1.02
8.1,99
8.1,99
8,1.09
8.2,99
8.9,99
8.7,1
9.3,99
8.5,99
8.8,1.15
8.2,99
8.4,99
8.1,1.26
7.6,99
7.5,99
7.1,1.34
7,99
7,99
7.3,1.25
6.9,99
7.2,99
7.5,1.29
7.6,99
7.4,99
7.1,1.23
7,99
7.1,99
7,1.11
7,99
7.1,99
6.9,1.22
6.8,99
6.8,99
6.5,1.07
6.7,99
6.9,99
6.5,1.12
6.8,99
6.7,99
7,1.08
7.3,99
7.4,99
7.6,1.13
7.6,99
7,99
7.2,1.13
7.6,99
7.8,99
7.9,1.09
7.9,99
7.9,99
7.4,1.09
7.4,99
6.9,99
6.7,1.07
7,99
7.1,99
7.2,1.11
6.6,99
6.8,99
6.5,0.96
6.5,99
6.4,99
6.5,0.99
6.1,99
6.3,99
5.9,0.99
5.8,99
5.5,99
5.4,0.96
5.3,99
5,99
5.1,0.97
5.2,99
4.6,99
4.4,0.96
4.6,99
4.7,99
4.9,1
5,99
4.9,99
4.9,0.95
5,99
4.9,99
4.6,0.91
4.3,99
4.4,99
4.3,0.98
4.1,99
4.3,99
4.1,0.89
3.9,99
4,99
3.5,0.86
3.5,99
3.5,99
4,0.89
3.8,99
4.1,99
4.3,0.97
4.5,99
4,99
4.1,0.88
4.1,99
4.1,99
4.1,0.88
4.3,99
4.4,99
3.9,0.84
3.9,99
4,99
4.2,0.81
4.1,99
4.5,99
4.9,0.79
4.7,99
4.4,99
4.4,0.81
4.2,99
4.2,99
3.8,0.78
3.8,99
3.9,99
3.8,0.82
4.3,99
3.8,99
3.8,0.7
3.6,99
3.7,99
3.7,0.74
3.9,99
3.7,99
3.5,0.74
4.1,99
4.1,99
4.1,0.79
3.8,99
3.5,99
3.3,0.76
3.4,99
3.7,99
3.7,0.77
4,99
4.5,99
4.8,0.79
5,99
5,99
4.8,0.74
4.8,99
4.5,99
6.8,0.85
8.1,99
7.3,99
7,0.89
6,99
7.5,99
7.3,0.92
6.5,99
6,99
5.5,0.89
5.2,99
4.8,99
4.1,0.82
3.5,99
3.7,99
3.8,0.84
3.4,99
3.5,99
3.6,0.88
3.1,99
3.3,99
3.6,0.77
3.2,99
3.2,99
3,0.83
3.3,99
3.1,99
3,0.78
3.6,99
5.8,99
6.6,0.88
5.5,99
3.8,99
3.4,0.86
3.7,99
4.3,99
4.6,0.82
4.4,99
5.1,99
4.8,0.77
5.1,99
4.7,99
4.9,0.87
5,99
4.8,99
4.7,0.82
5.8,99
5.8,99
5.1,0.84
4.9,99
4.4,99
4.5,0.83
4.3,99
4.5,99
3.7,0.86
3.8,99
3.7,99
3.6,0.83
3.2,99
3.4,99
3.4,0.8
3,99
3,99
3.4,0.75
3.9,99
3.6,99
3.3,0.75
3.8,99
3.5,99
3.7,0.78
4.1,99
4.1,99
4.1,0.78
3.8,99
4.2,99
4,0.78
4,99
4.2,99
3.3,0.73
3.8,99
3.9,99
3.9,0.76
4.4,99
3.7,99
4.7,0.77
4.6,99
4.1,99
4.1,0.73
3.9,99
3.4,99
3.2,0.79
3.4,99
3.5,99
3.4,0.77
3.2,99
3.2,99
3.3,0.8
3.2,99
3.6,99
3.7,0.74
3.8,99
3.3,99
3.5,0.78
3.5,99
3.8,99
3.7,0.88
3.2,99
3.1,99
3.6,0.79
3.4,99
3.1,99
2.8,0.82
3.1,99
2.6,99
2.2,0.75
2.7,99
3,99
2.8,0.79
2.6,99
2.4,99
3.4,0.74
3.5,99
2.8,99
1.7,0.72
1.5,99
1.4,99
2.1,0.72
2.2,99
2.5,99
4,0.69
4.1,99
4.1,99
3.2,0.65
3.2,99
4,99
4.2,0.65
4,99
4,99
4.1,0.68
4.2,99
4.4,99
3.9,0.69
3.9,99
3.6,99
3.5,0.72
3.4,99
3.3,99
3.3,0.76
3.4,99
3.6,99
3.3,0.75
3.5,99
4,99
3.9,0.79
4.1,99
4.1,99
4,0.74
4,99
4,99
4.1,0.8
4.1,99
4.4,99
4.5,0.85
4.4,99
4.5,99
4.7,0.79
4.5,99
4.6,99
4.3,0.83
4.6,99
4.6,99
4.6,0.86
4.6,99
4.4,99
4.2,0.82
4,99
3.7,99
3.9,0.83
4.4,99
4.2,99
4.1,0.86
4.4,99
4.5,99
4.5,0.77
4.4,99
4.9,99
4.7,0.79
4.7,99
4.6,99
4.5,0.79
4.6,99
4.7,99
4.6,0.8
4.4,99
4.8,99
4.9,0.8
5.5,99
5.2,99
5.4,0.82
5.3,99
5.4,99
5.4,0.77
5.5,99
5.6,99
5.7,0.77
5.6,99
5.4,99
5.7,0.76
5.5,99
5.5,99
5.5,0.78
5.7,99
5.9,99
5.8,0.81
5.8,99
5.5,99
5.4,0.82
5.1,99
5.4,99
5.2,0.83
5.2,99
5,99
5.2,0.81
5.3,99
5.1,99
5.3,0.82
5.3,99
5,99
5,0.81
5.3,99
5.2,99
4.7,0.8
5,99
5.1,99
4.8,0.79
5.1,99
5.1,99
4.4,0.85
4.2,99
4,99
4.4,0.82
4.4,99
4,99
4.1,0.89
4,99
4,99
4,0.88
4.1,99
3.8,99
3.6,0.83
3.9,99
3.8,99
3.9,0.8
3.8,99
3.8,99
3.5,0.86
3.9,99
3.8,99
3.8,0.84
3.7,99
3.4,99
3.3,0.79
3.3,99
3.6,99
4.3,0.81
3.4,99
3.9,99
4.5,0.86
4,99
3.9,99
4,0.87
4,99
3.9,99
3.9,0.88
3.9,99
4.5,99
4.9,0.79
4.8,99
4.7,99
4.7,0.89
4.5,99
4.5,99
4.7,0.83
4.6,99
4.4,99
4.1,0.84
3.8,99
4.4,99
4,0.82
4.1,99
3.8,99
3.9,0.81
4.4,99
4.3,99
4.2,0.83
4.1,99
4.3,99
4.7,0.81
4.7,99
4.7,99
4.6,0.78
5.1,99
5.5,99
5.5,0.78
4.8,99
4.3,99
4.1,0.77
4.8,99
4.7,99
4.9,0.82
5.2,99
4.5,99
4.5,0.8
7.3,99
4.3,99
5.4,0.83
5.9,99
4.1,99
4.3,0.79
5.4,99
5.5,99
5.3,0.8
5.5,99
5.7,99
5.4,0.78
5.3,99
5.1,99
5.3,0.79
5.5,99
5.4,99
5.3,0.79
4.9,99
5.2,99
4.9,0.81
5.5,99
5,99
5.1,0.83
5.2,99
5,99
4.9,0.86
5,99
4.7,99
5.2,0.8
5.2,99
5.3,99
5.3,0.82
5.1,99
5,99
4.8,0.79
5.1,99
5.2,99
5.1,0.77
5.8,99
5.8,99
6,0.83
6.1,99
5.7,99
5.7,0.8
5.4,99
5.5,99
5.5,0.77
5.3,99
5.3,99
5.6,0.77
5.5,99
5.6,99
5.5,0.78
5.8,99
5.3,99
5.4,0.78
5.6,99
5.3,99
5,0.78
5,99
5.1,99
4.9,0.77
4.9,99
4.9,99
4.9,0.76
5.1,99
5,99
4.9,0.74
4.8,99
4.7,99
4.7,0.71
4.6,99
4.6,99
4.8,0.67
4.5,99
4.7,99
4.3,0.7
4.9,99
4.7,99
4.8,0.66
4.6,99
4.6,99
4.4,0.67
4.4,99
4.7,99
4.6,0.7
4.4,99
4.6,99
4.6,0.66
4.5,99
4.6,99
3.8,0.68
4.4,99
4.3,99
4.4,0.69
4.8,99
6.8,99
10.5,0.69
7,99
5.1,99
3.5,0.72
3.4,99
3.2,99
2.5,0.67
5,99
5.3,99
5.3,0.69
5.5,99
5.7,99
5.7,0.71
5.5,99
5.4,99
5.4,0.7
5.4,99
5.6,99
5.9,0.74
5.8,99
6.1,99
6,0.73
6,99
6.1,99
6.3,0.78
5.8,99
5.7,99
5.8,0.76
5.8,99
6.2,99
5.9,0.76
6.1,99
5.9,99
6,0.76
5.7,99
5.3,99
5.4,0.8
5.6,99
5.2,99
5.1,0.8
5,99
5.6,99
5.4,0.78
5.5,99
5.7,99
5.5,0.76
5.5,99
